source	set	file	bg	lv	my
7T	masks	32_slice000_frame019-mask.png	240544	414	706
7T	masks	32_slice001_frame000-mask.png	239802	833	1029
7T	masks	32_slice001_frame001-mask.png	239803	1018	843
7T	masks	32_slice001_frame002-mask.png	239821	864	979
7T	masks	32_slice001_frame003-mask.png	239786	753	1125
7T	masks	32_slice001_frame004-mask.png	239937	332	1395
7T	masks	32_slice001_frame005-mask.png	240115	366	1183
7T	masks	32_slice001_frame006-mask.png	240335	433	896
7T	masks	32_slice001_frame007-mask.png	240324	305	1035
7T	masks	32_slice001_frame008-mask.png	240244	513	907
7T	masks	32_slice001_frame009-mask.png	239901	880	883
7T	masks	32_slice001_frame010-mask.png	239633	1206	825
7T	masks	32_slice001_frame011-mask.png	239524	1168	972
7T	masks	32_slice001_frame012-mask.png	239453	1401	810
7T	masks	32_slice001_frame013-mask.png	239411	1393	860
7T	masks	32_slice001_frame014-mask.png	239410	1242	1012
7T	masks	32_slice001_frame015-mask.png	239412	1244	1008
7T	masks	32_slice001_frame016-mask.png	239470	1117	1077
7T	masks	32_slice001_frame017-mask.png	239483	1170	1011
7T	masks	32_slice001_frame018-mask.png	239471	1284	909
7T	masks	32_slice001_frame019-mask.png	239810	909	945
7T	masks	32_slice002_frame000-mask.png	238822	1336	1506
7T	masks	32_slice002_frame001-mask.png	238761	1633	1270
7T	masks	32_slice002_frame002-mask.png	238789	1320	1555
7T	masks	32_slice002_frame003-mask.png	239101	1033	1530
7T	masks	32_slice002_frame004-mask.png	239162	739	1763
7T	masks	32_slice002_frame005-mask.png	239460	670	1534
7T	masks	32_slice002_frame006-mask.png	239444	684	1536
7T	masks	32_slice002_frame007-mask.png	239420	864	1380
7T	masks	32_slice002_frame008-mask.png	239027	1293	1344
7T	masks	32_slice002_frame009-mask.png	238920	1717	1027
7T	masks	32_slice002_frame010-mask.png	238801	1839	1024
7T	masks	32_slice002_frame011-mask.png	238395	2027	1242
7T	masks	32_slice002_frame012-mask.png	238362	2004	1298
7T	masks	32_slice002_frame013-mask.png	238314	2026	1324
7T	masks	32_slice002_frame014-mask.png	238309	1854	1501
7T	masks	32_slice002_frame015-mask.png	238333	1860	1471
7T	masks	32_slice002_frame016-mask.png	238331	1850	1483
7T	masks	32_slice002_frame017-mask.png	238313	1838	1513
7T	masks	32_slice002_frame018-mask.png	238326	1815	1523
7T	masks	32_slice002_frame019-mask.png	238863	1299	1502
7T	masks	32_slice003_frame000-mask.png	237260	2281	2123
7T	masks	32_slice003_frame001-mask.png	237137	2820	1707
7T	masks	32_slice003_frame002-mask.png	237375	2465	1824
7T	masks	32_slice003_frame003-mask.png	237832	2047	1785
7T	masks	32_slice003_frame004-mask.png	237994	1658	2012
7T	masks	32_slice003_frame005-mask.png	238176	1368	2120
7T	masks	32_slice003_frame006-mask.png	238163	1161	2340
7T	masks	32_slice003_frame007-mask.png	238167	1106	2391
7T	masks	32_slice003_frame008-mask.png	238093	1479	2092
7T	masks	32_slice003_frame009-mask.png	238103	2291	1270
7T	masks	32_slice003_frame010-mask.png	237923	2434	1307
7T	masks	32_slice003_frame011-mask.png	237246	2934	1484
7T	masks	32_slice003_frame012-mask.png	237211	3113	1340
7T	masks	32_slice003_frame013-mask.png	237141	3180	1343
7T	masks	32_slice003_frame014-mask.png	237078	3001	1585
7T	masks	32_slice003_frame015-mask.png	237024	3005	1635
7T	masks	32_slice003_frame016-mask.png	237023	2966	1675
7T	masks	32_slice003_frame017-mask.png	237008	2852	1804
7T	masks	32_slice003_frame018-mask.png	237049	3207	1408
7T	masks	32_slice003_frame019-mask.png	237272	2308	2084
7T	masks	32_slice004_frame000-mask.png	236240	3068	2356
7T	masks	32_slice004_frame001-mask.png	236168	3545	1951
7T	masks	32_slice004_frame002-mask.png	236236	3129	2299
7T	masks	32_slice004_frame003-mask.png	236485	2868	2311
7T	masks	32_slice004_frame004-mask.png	237121	2125	2418
7T	masks	32_slice004_frame005-mask.png	237297	2032	2335
7T	masks	32_slice004_frame006-mask.png	237291	1810	2563
7T	masks	32_slice004_frame007-mask.png	237263	1858	2543
7T	masks	32_slice004_frame008-mask.png	237040	2143	2481
7T	masks	32_slice004_frame009-mask.png	237054	3026	1584
7T	masks	32_slice004_frame010-mask.png	236878	3370	1416
7T	masks	32_slice004_frame011-mask.png	236231	3611	1822
7T	masks	32_slice004_frame012-mask.png	236249	3784	1631
7T	masks	32_slice004_frame013-mask.png	236132	3808	1724
7T	masks	32_slice004_frame014-mask.png	236111	3575	1978
7T	masks	32_slice004_frame015-mask.png	236108	3501	2055
7T	masks	32_slice004_frame016-mask.png	236079	3495	2090
7T	masks	32_slice004_frame017-mask.png	236032	3643	1989
7T	masks	32_slice004_frame018-mask.png	236016	3592	2056
7T	masks	32_slice004_frame019-mask.png	236194	3172	2298
7T	masks	32_slice005_frame000-mask.png	235191	3943	2530
7T	masks	32_slice005_frame001-mask.png	235167	3786	2711
7T	masks	32_slice005_frame002-mask.png	235362	3523	2779
7T	masks	32_slice005_frame003-mask.png	235774	2858	3032
7T	masks	32_slice005_frame004-mask.png	236077	2364	3223
7T	masks	32_slice005_frame005-mask.png	236469	1968	3227
7T	masks	32_slice005_frame006-mask.png	236591	2176	2897
7T	masks	32_slice005_frame007-mask.png	236473	2694	2497
7T	masks	32_slice005_frame008-mask.png	236546	2933	2185
7T	masks	32_slice005_frame009-mask.png	236393	3627	1644
7T	masks	32_slice005_frame010-mask.png	235633	4213	1818
7T	masks	32_slice005_frame011-mask.png	235429	4217	2018
7T	masks	32_slice005_frame012-mask.png	235417	4470	1777
7T	masks	32_slice005_frame013-mask.png	235360	4166	2138
7T	masks	32_slice005_frame014-mask.png	235321	4210	2133
7T	masks	32_slice005_frame015-mask.png	235328	4134	2202
7T	masks	32_slice005_frame016-mask.png	235321	4142	2201
7T	masks	32_slice005_frame017-mask.png	235299	4085	2280
7T	masks	32_slice005_frame018-mask.png	235281	4168	2215
7T	masks	32_slice005_frame019-mask.png	235147	3695	2822
7T	masks	32_slice006_frame000-mask.png	234313	4340	3011
7T	masks	32_slice006_frame001-mask.png	234254	4688	2722
7T	masks	32_slice006_frame002-mask.png	234568	3986	3110
7T	masks	32_slice006_frame003-mask.png	234990	3596	3078
7T	masks	32_slice006_frame004-mask.png	235565	2830	3269
7T	masks	32_slice006_frame005-mask.png	235820	2957	2887
7T	masks	32_slice006_frame006-mask.png	235805	2922	2937
7T	masks	32_slice006_frame007-mask.png	235652	3113	2899
7T	masks	32_slice006_frame008-mask.png	235778	3356	2530
7T	masks	32_slice006_frame009-mask.png	235516	4478	1670
7T	masks	32_slice006_frame010-mask.png	234703	4972	1989
7T	masks	32_slice006_frame011-mask.png	234477	4987	2200
7T	masks	32_slice006_frame012-mask.png	234462	5190	2012
7T	masks	32_slice006_frame013-mask.png	234449	4881	2334
7T	masks	32_slice006_frame014-mask.png	234399	5147	2118
7T	masks	32_slice006_frame015-mask.png	234422	4877	2365
7T	masks	32_slice006_frame016-mask.png	234401	5334	1929
7T	masks	32_slice006_frame017-mask.png	234348	5176	2140
7T	masks	32_slice006_frame018-mask.png	234331	4920	2413
7T	masks	32_slice006_frame019-mask.png	234293	4232	3139
7T	masks	32_slice007_frame000-mask.png	233495	5537	2632
7T	masks	32_slice007_frame001-mask.png	233637	5624	2403
7T	masks	32_slice007_frame002-mask.png	233858	4855	2951
7T	masks	32_slice007_frame003-mask.png	234155	4528	2981
7T	masks	32_slice007_frame004-mask.png	234764	3865	3035
7T	masks	32_slice007_frame005-mask.png	234976	3332	3356
7T	masks	32_slice007_frame006-mask.png	235394	3229	3041
7T	masks	32_slice007_frame007-mask.png	235364	3380	2920
7T	masks	32_slice007_frame008-mask.png	235071	3686	2907
7T	masks	32_slice007_frame009-mask.png	234968	4783	1913
7T	masks	32_slice007_frame010-mask.png	234226	4968	2470
7T	masks	32_slice007_frame011-mask.png	233758	5472	2434
7T	masks	32_slice007_frame012-mask.png	233823	5793	2048
7T	masks	32_slice007_frame013-mask.png	233818	5432	2414
7T	masks	32_slice007_frame014-mask.png	233877	5480	2307
7T	masks	32_slice007_frame015-mask.png	233864	5587	2213
7T	masks	32_slice007_frame016-mask.png	233841	5478	2345
7T	masks	32_slice007_frame017-mask.png	233843	5590	2231
7T	masks	32_slice007_frame018-mask.png	233877	5634	2153
7T	masks	32_slice007_frame019-mask.png	233406	5339	2919
7T	masks	32_slice008_frame000-mask.png	233035	5429	3200
7T	masks	32_slice008_frame001-mask.png	233027	5649	2988
7T	masks	32_slice008_frame002-mask.png	233191	5285	3188
7T	masks	32_slice008_frame003-mask.png	234127	4465	3072
7T	masks	32_slice008_frame004-mask.png	234434	4001	3229
7T	masks	32_slice008_frame005-mask.png	234901	3592	3171
7T	masks	32_slice008_frame006-mask.png	235066	3255	3343
7T	masks	32_slice008_frame007-mask.png	235176	3628	2860
7T	masks	32_slice008_frame008-mask.png	235169	3813	2682
7T	masks	32_slice008_frame009-mask.png	235010	4700	1954
7T	masks	32_slice008_frame010-mask.png	233576	5520	2568
7T	masks	32_slice008_frame011-mask.png	233123	6109	2432
7T	masks	32_slice008_frame012-mask.png	233089	5810	2765
7T	masks	32_slice008_frame013-mask.png	233083	6110	2471
7T	masks	32_slice008_frame014-mask.png	233139	5934	2591
7T	masks	32_slice008_frame015-mask.png	233135	5899	2630
7T	masks	32_slice008_frame016-mask.png	233157	5907	2600
7T	masks	32_slice008_frame017-mask.png	233247	6001	2416
7T	masks	32_slice008_frame018-mask.png	233267	6210	2187
7T	masks	32_slice008_frame019-mask.png	233087	5691	2886
7T	masks	32_slice009_frame000-mask.png	232683	6047	2934
7T	masks	32_slice009_frame001-mask.png	232618	6342	2704
7T	masks	32_slice009_frame002-mask.png	233211	5542	2911
7T	masks	32_slice009_frame003-mask.png	233754	4865	3045
7T	masks	32_slice009_frame004-mask.png	234130	4165	3369
7T	masks	32_slice009_frame005-mask.png	234312	3923	3429
7T	masks	32_slice009_frame006-mask.png	234968	3329	3367
7T	masks	32_slice009_frame007-mask.png	234978	3546	3140
7T	masks	32_slice009_frame008-mask.png	235078	3821	2765
7T	masks	32_slice009_frame009-mask.png	234725	4870	2069
7T	masks	32_slice009_frame010-mask.png	233648	5559	2457
7T	masks	32_slice009_frame011-mask.png	232886	6241	2537
7T	masks	32_slice009_frame012-mask.png	232802	6345	2517
7T	masks	32_slice009_frame013-mask.png	232783	6355	2526
7T	masks	32_slice009_frame014-mask.png	232785	6261	2618
7T	masks	32_slice009_frame015-mask.png	232777	6188	2699
7T	masks	32_slice009_frame016-mask.png	232676	6073	2915
7T	masks	32_slice009_frame017-mask.png	232703	6468	2493
7T	masks	32_slice009_frame018-mask.png	232633	6443	2588
7T	masks	32_slice009_frame019-mask.png	232909	5844	2911
7T	masks	32_slice010_frame000-mask.png	232454	6327	2883
7T	masks	32_slice010_frame001-mask.png	232523	6224	2917
7T	masks	32_slice010_frame002-mask.png	232818	5665	3181
7T	masks	32_slice010_frame003-mask.png	233730	4524	3410
7T	masks	32_slice010_frame004-mask.png	234416	3863	3385
7T	masks	32_slice010_frame005-mask.png	234532	3704	3428
7T	masks	32_slice010_frame006-mask.png	235054	3184	3426
7T	masks	32_slice010_frame007-mask.png	235218	3078	3368
7T	masks	32_slice010_frame008-mask.png	235149	3220	3295
7T	masks	32_slice010_frame009-mask.png	234672	4174	2818
7T	masks	32_slice010_frame010-mask.png	233461	5532	2671
7T	masks	32_slice010_frame011-mask.png	232909	6013	2742
7T	masks	32_slice010_frame012-mask.png	232853	6500	2311
7T	masks	32_slice010_frame013-mask.png	232865	6303	2496
7T	masks	32_slice010_frame014-mask.png	232783	6275	2606
7T	masks	32_slice010_frame015-mask.png	232886	6224	2554
7T	masks	32_slice010_frame016-mask.png	232831	6251	2582
7T	masks	32_slice010_frame017-mask.png	232722	6375	2567
7T	masks	32_slice010_frame018-mask.png	232716	6313	2635
7T	masks	32_slice010_frame019-mask.png	232414	6195	3055
7T	masks	32_slice011_frame000-mask.png	232585	6123	2956
7T	masks	32_slice011_frame001-mask.png	232683	6098	2883
7T	masks	32_slice011_frame002-mask.png	233343	5507	2814
7T	masks	32_slice011_frame003-mask.png	233834	4804	3026
7T	masks	32_slice011_frame004-mask.png	234340	4182	3142
7T	masks	32_slice011_frame005-mask.png	234875	3356	3433
7T	masks	32_slice011_frame006-mask.png	235309	3099	3256
7T	masks	32_slice011_frame007-mask.png	235526	2873	3265
7T	masks	32_slice011_frame008-mask.png	235818	2755	3091
7T	masks	32_slice011_frame009-mask.png	235851	3297	2516
7T	masks	32_slice011_frame010-mask.png	234693	3767	3204
7T	masks	32_slice011_frame011-mask.png	233320	5201	3143
7T	masks	32_slice011_frame012-mask.png	233191	6102	2371
7T	masks	32_slice011_frame013-mask.png	233008	5892	2764
7T	masks	32_slice011_frame014-mask.png	232922	6009	2733
7T	masks	32_slice011_frame015-mask.png	232875	6016	2773
7T	masks	32_slice011_frame016-mask.png	232868	5970	2826
7T	masks	32_slice011_frame017-mask.png	232934	5902	2828
7T	masks	32_slice011_frame018-mask.png	232903	6418	2343
7T	masks	32_slice011_frame019-mask.png	232680	6217	2767
7T	masks	32_slice012_frame000-mask.png	233130	6015	2519
7T	masks	32_slice012_frame001-mask.png	233194	5810	2660
7T	masks	32_slice012_frame002-mask.png	233607	5172	2885
7T	masks	32_slice012_frame003-mask.png	234166	4447	3051
7T	masks	32_slice012_frame004-mask.png	234947	3616	3101
7T	masks	32_slice012_frame005-mask.png	235351	3553	2760
7T	masks	32_slice012_frame006-mask.png	236314	3256	2094
7T	masks	32_slice012_frame007-mask.png	236215	3335	2114
7T	masks	32_slice012_frame008-mask.png	236543	3142	1979
7T	masks	32_slice012_frame009-mask.png	236274	3122	2268
7T	masks	32_slice012_frame010-mask.png	235750	3378	2536
7T	masks	32_slice012_frame011-mask.png	234400	3934	3330
7T	masks	32_slice012_frame012-mask.png	234368	5040	2256
7T	masks	32_slice012_frame013-mask.png	233524	5345	2795
7T	masks	32_slice012_frame014-mask.png	233509	5577	2578
7T	masks	32_slice012_frame015-mask.png	233476	5407	2781
7T	masks	32_slice012_frame016-mask.png	233475	5521	2668
7T	masks	32_slice012_frame017-mask.png	233415	5436	2813
7T	masks	32_slice012_frame018-mask.png	233190	6075	2399
7T	masks	32_slice012_frame019-mask.png	233113	5701	2850
7T	masks	32_slice013_frame000-mask.png	233449	5418	2797
7T	masks	32_slice013_frame001-mask.png	233782	5520	2362
7T	masks	32_slice013_frame002-mask.png	234404	4492	2768
7T	masks	32_slice013_frame003-mask.png	235114	4293	2257
7T	masks	32_slice013_frame004-mask.png	235860	3747	2057
7T	masks	32_slice013_frame005-mask.png	241664	0	0
7T	masks	32_slice013_frame006-mask.png	241664	0	0
7T	masks	32_slice013_frame007-mask.png	241664	0	0
7T	masks	32_slice013_frame008-mask.png	241664	0	0
7T	masks	32_slice013_frame009-mask.png	241664	0	0
7T	masks	32_slice013_frame010-mask.png	235627	3545	2492
7T	masks	32_slice013_frame011-mask.png	234283	4584	2797
7T	masks	32_slice013_frame012-mask.png	234120	5000	2544
7T	masks	32_slice013_frame013-mask.png	234168	4662	2834
7T	masks	32_slice013_frame014-mask.png	234248	4873	2543
7T	masks	32_slice013_frame015-mask.png	234212	4676	2776
7T	masks	32_slice013_frame016-mask.png	234079	4918	2667
7T	masks	32_slice013_frame017-mask.png	233814	5061	2789
7T	masks	32_slice013_frame018-mask.png	233625	5317	2722
7T	masks	32_slice013_frame019-mask.png	233302	5459	2903
7T	masks	32_slice014_frame000-mask.png	233952	4869	2843
7T	masks	32_slice014_frame001-mask.png	234257	4914	2493
7T	masks	32_slice014_frame002-mask.png	241664	0	0
7T	masks	32_slice014_frame003-mask.png	241664	0	0
7T	masks	32_slice014_frame004-mask.png	241664	0	0
7T	masks	32_slice014_frame005-mask.png	241664	0	0
7T	masks	32_slice014_frame006-mask.png	241664	0	0
7T	masks	32_slice014_frame007-mask.png	241664	0	0
7T	masks	32_slice014_frame008-mask.png	241664	0	0
7T	masks	32_slice014_frame009-mask.png	241664	0	0
7T	masks	32_slice014_frame010-mask.png	241664	0	0
7T	masks	32_slice014_frame011-mask.png	241664	0	0
7T	masks	32_slice014_frame012-mask.png	235085	4361	2218
7T	masks	32_slice014_frame013-mask.png	235080	4767	1817
7T	masks	32_slice014_frame014-mask.png	235140	4707	1817
7T	masks	32_slice014_frame015-mask.png	235005	4597	2062
7T	masks	32_slice014_frame016-mask.png	234546	4751	2367
7T	masks	32_slice014_frame017-mask.png	233852	4766	3046
7T	masks	32_slice014_frame018-mask.png	233905	4794	2965
7T	masks	32_slice014_frame019-mask.png	234108	5123	2433
7T	masks	35_slice000_frame000-mask.png	241664	0	0
7T	masks	35_slice000_frame001-mask.png	241664	0	0
7T	masks	35_slice000_frame002-mask.png	241664	0	0
7T	masks	35_slice000_frame003-mask.png	241664	0	0
7T	masks	35_slice000_frame004-mask.png	241664	0	0
7T	masks	35_slice000_frame005-mask.png	241664	0	0
7T	masks	35_slice000_frame006-mask.png	241664	0	0
7T	masks	35_slice000_frame007-mask.png	241664	0	0
7T	masks	35_slice000_frame008-mask.png	241664	0	0
7T	masks	35_slice000_frame009-mask.png	241664	0	0
7T	masks	35_slice000_frame010-mask.png	241664	0	0
7T	masks	35_slice000_frame011-mask.png	241664	0	0
7T	masks	35_slice000_frame012-mask.png	241664	0	0
7T	masks	35_slice000_frame013-mask.png	241664	0	0
7T	masks	35_slice000_frame014-mask.png	241664	0	0
7T	masks	35_slice000_frame015-mask.png	241664	0	0
7T	masks	35_slice000_frame016-mask.png	241664	0	0
7T	masks	35_slice000_frame017-mask.png	241664	0	0
7T	masks	35_slice000_frame018-mask.png	241664	0	0
7T	masks	35_slice000_frame019-mask.png	241664	0	0
7T	masks	35_slice000_frame020-mask.png	241664	0	0
7T	masks	35_slice000_frame021-mask.png	241664	0	0
7T	masks	35_slice000_frame022-mask.png	241664	0	0
7T	masks	35_slice000_frame023-mask.png	241664	0	0
7T	masks	35_slice000_frame024-mask.png	241664	0	0
7T	masks	35_slice001_frame000-mask.png	240534	623	507
7T	masks	35_slice001_frame001-mask.png	240562	627	475
7T	masks	35_slice001_frame002-mask.png	240566	653	445
7T	masks	35_slice001_frame003-mask.png	240552	433	679
7T	masks	35_slice001_frame004-mask.png	241664	0	0
7T	masks	35_slice001_frame005-mask.png	241664	0	0
7T	masks	35_slice001_frame006-mask.png	241664	0	0
7T	masks	35_slice001_frame007-mask.png	241664	0	0
7T	masks	35_slice001_frame008-mask.png	241664	0	0
7T	masks	35_slice001_frame009-mask.png	241664	0	0
7T	masks	35_slice001_frame010-mask.png	241664	0	0
7T	masks	35_slice001_frame011-mask.png	241664	0	0
7T	masks	35_slice001_frame012-mask.png	241664	0	0
7T	masks	35_slice001_frame013-mask.png	241664	0	0
7T	masks	35_slice001_frame014-mask.png	241664	0	0
7T	masks	35_slice001_frame015-mask.png	241664	0	0
7T	masks	35_slice001_frame016-mask.png	241664	0	0
7T	masks	35_slice001_frame017-mask.png	241664	0	0
7T	masks	35_slice001_frame018-mask.png	241664	0	0
7T	masks	35_slice001_frame019-mask.png	241664	0	0
7T	masks	35_slice001_frame020-mask.png	241664	0	0
7T	masks	35_slice001_frame021-mask.png	240642	337	685
7T	masks	35_slice001_frame022-mask.png	240594	570	500
7T	masks	35_slice001_frame023-mask.png	240575	537	552
7T	masks	35_slice001_frame024-mask.png	240572	528	564
7T	masks	35_slice002_frame000-mask.png	239572	1055	1037
7T	masks	35_slice002_frame001-mask.png	239581	1092	991
7T	masks	35_slice002_frame002-mask.png	239556	1304	804
7T	masks	35_slice002_frame003-mask.png	239510	1322	832
7T	masks	35_slice002_frame004-mask.png	239588	944	1132
7T	masks	35_slice002_frame005-mask.png	241664	0	0
7T	masks	35_slice002_frame006-mask.png	241664	0	0
7T	masks	35_slice002_frame007-mask.png	241664	0	0
7T	masks	35_slice002_frame008-mask.png	241664	0	0
7T	masks	35_slice002_frame009-mask.png	241664	0	0
7T	masks	35_slice002_frame010-mask.png	241664	0	0
7T	masks	35_slice002_frame011-mask.png	241664	0	0
7T	masks	35_slice002_frame012-mask.png	241664	0	0
7T	masks	35_slice002_frame013-mask.png	239705	0	1959
7T	masks	35_slice002_frame014-mask.png	239868	0	1796
7T	masks	35_slice002_frame015-mask.png	240028	794	842
7T	masks	35_slice002_frame016-mask.png	240017	976	671
7T	masks	35_slice002_frame017-mask.png	239994	985	685
